,Unnamed: 0.1,mood,id,title,all_artists,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,time_signature
148,148,happy,2RknY4IqSPwagR0v5wchIW,Don't Stop Me Now,Queen,0.566,0.876,0,-4.6,1,0.187,0.0175,0.0114,0.677,0.642,156.291,209447,4
149,149,happy,3Wrjm47oTz2sjIgck11l5e,Beggin',Måneskin,0.714,0.8,11,-4.808,0,0.0504,0.127,0.0,0.359,0.589,134.002,211560,4
150,150,happy,6JV2JOEocMgcZxYSZelKcc,"CAN'T STOP THE FEELING! (from DreamWorks Animation's ""TROLLS"")",Justin Timberlake,0.666,0.83,0,-5.715,1,0.0751,0.0123,0.0,0.191,0.702,113.03,236002,4
151,151,happy,6w8ZPYdnGajyfPddTWdthN,Can I Get It,Adele,0.703,0.68,9,-6.118,0,0.0431,0.0171,0.0,0.178,0.536,97.985,210384,4
152,152,happy,6ZEAXknmx2mrO3KgcDNpFI,Wake Me Up Before You Go-Go,Wham!,0.586,0.651,0,-10.16,1,0.048,0.144,0.0,0.489,0.901,81.397,223067,4
153,153,happy,2Foc5Q5nqNiosCNqttzHof,Get Lucky (feat. Pharrell Williams & Nile Rodgers) - Radio Edit,Nile Rodgers,0.794,0.811,6,-8.966,0,0.038,0.0426,1.07e-06,0.101,0.862,116.047,248413,4
154,154,happy,6RT3PxDEQOa7m6tK502DNa,How Bizarre,OMC,0.784,0.675,0,-7.718,1,0.049,0.261,1.4e-06,0.293,0.854,124.908,224053,4
155,155,happy,3v8PlUFGQQDBIk1J86waCo,Should I Stay or Should I Go - Remastered,The Clash,0.742,0.838,2,-6.442,1,0.11,0.0832,0.0,0.418,0.848,113.373,188240,4
156,156,happy,5olYKlNYCELRBQzxQ6Tr1V,Everybody Needs Somebody To Love,The Blues Brothers,0.525,0.686,5,-8.879,1,0.0325,0.18,2.66e-06,0.274,0.91,193.667,150126,4
157,157,happy,1YrC8s6yZWw23QxW6rfM9f,Come,Jain,0.818,0.783,1,-6.534,1,0.0444,0.232,0.00886,0.0803,0.819,99.992,162267,4
158,158,happy,6lFZbCc7pn6Lme1NP7qQqQ,You Can't Always Get What You Want,The Rolling Stones,0.32,0.62,0,-9.686,1,0.0594,0.64,6.36e-05,0.253,0.472,86.327,448720,4
159,159,happy,0QBzMgT7NIeoCYy3sJCof1,Bam Bam (feat. Ed Sheeran),Ed Sheeran,0.756,0.697,8,-6.377,1,0.0401,0.182,0.0,0.333,0.956,94.996,206071,4
160,160,happy,0uI7yAKUf52Cn7y3sYyjiX,3 Nights,Dominic Fike,0.815,0.518,7,-6.594,0,0.0897,0.223,0.0,0.104,0.877,151.891,177667,4
161,161,happy,5YbgcwHjQhdT1BYQ4rxWlD,Don't Worry Be Happy,Bobby McFerrin,0.681,0.163,11,-22.597,1,0.165,0.881,7.62e-05,0.0688,0.771,69.283,292400,4
162,162,happy,4ZrbWwFHHjPoe7cfUBJ9WQ,I Got You (I Feel Good),James Brown,0.598,0.531,7,-7.484,1,0.0954,0.331,1.51e-06,0.0938,0.696,70.469,168000,3
163,163,happy,1rIKgCH4H52lrvDcz50hS8,Lush Life,Zara Larsson,0.694,0.712,7,-3.923,0,0.046,0.132,0.0,0.211,0.799,98.023,201122,4
164,164,happy,4er8NyQ8cFnZ2b643Tjc44,Shiny Happy People,R.E.M.,0.491,0.87,9,-5.99,1,0.0308,0.00361,0.126,0.184,0.814,124.444,224800,4
165,165,happy,24fXShNbufmThxBTWWPfO1,Cassy O',George Ezra,0.544,0.847,2,-4.794,1,0.0385,0.0462,0.0,0.336,0.168,97.974,184133,4
166,166,happy,6pc8xULSlsMdFB3OrqbvZ4,Celebration - Single Version,Kool & The Gang,0.843,0.656,1,-11.184,1,0.0595,0.0466,0.0187,0.169,0.931,121.112,215653,4
167,167,happy,5EKEYEvTy8GYCDSCgLPUsn,Footloose,LEFT.,0.537,0.622,7,-6.602,1,0.224,0.372,0.0,0.127,0.729,99.905,168777,4
168,168,happy,6W99yGcIH43jskdRA7idD3,Gimme Hope Jo'Anna,Eddy Grant,0.896,0.704,10,-12.148,1,0.0402,0.401,0.132,0.0884,0.98,128.685,243696,4
169,169,happy,0ifSeVGUr7py5GggttDhXw,All About That Bass,Meghan Trainor,0.811,0.879,9,-3.724,1,0.0514,0.0476,1.91e-06,0.109,0.962,134.064,188754,4
170,170,happy,0cBPuDA3xUjR4Vh9o7CKy8,Home,Edward Sharpe & The Magnetic Zeros,0.541,0.591,2,-6.688,1,0.0336,0.289,0.000431,0.124,0.116,111.676,306320,4
171,171,happy,6pyex9B1kBoRIuabBAc4m8,Jailhouse Rock,Elvis Presley,0.635,0.672,10,-6.788,0,0.0637,0.314,5.03e-06,0.0688,0.895,166.903,155333,4
172,172,happy,3JvrhDOgAt6p7K8mDyZwRd,Riptide,Vance Joy,0.484,0.731,1,-6.694,1,0.0379,0.431,0.0,0.151,0.51,101.654,204280,4
173,173,happy,4vnYwFOZCVl0bmerWyuzRw,Country House,Blur,0.341,0.894,9,-6.66,1,0.0765,0.147,0.0,0.0741,0.672,174.982,237733,4
174,174,happy,6FfLg6FFqhCsrFOaHIGkg0,Honeypie,JAWNY,0.74,0.688,5,-4.361,0,0.0916,0.061,0.0,0.138,0.935,115.035,135581,4
175,175,happy,7HX9f8AMBl0vQxAoAzLqhS,You Make My Dreams (Come True),Daryl Hall & John Oates,0.749,0.484,5,-9.944,1,0.0484,0.13,0.137,0.0486,0.939,167.084,187600,4
176,176,happy,03mMSLEJCPoGJwQhHpN5y0,Treat People With Kindness,Harry Styles,0.653,0.869,5,-3.725,1,0.0382,0.128,2.2e-05,0.046,0.697,122.017,197347,4
177,177,happy,4Sqc0kPuZpfI0T2TZBu8JT,Grace Kelly,MIKA,0.676,0.824,0,-5.752,1,0.0449,0.0271,0.0152,0.363,0.696,122.221,187733,4
178,178,happy,2sXf2JdbB2GlNju00kw9WE,Skate,Silk Sonic,0.708,0.598,5,-8.365,1,0.0291,0.037,0.0,0.17,0.698,112.027,203123,4
179,179,happy,6WP4WTHzaPTCk1QrbRLhgL,My Type,Saint Motel,0.594,0.83,10,-5.727,1,0.0632,0.0288,0.0215,0.261,0.69,117.973,203527,4
180,180,happy,5Ts1DYOuouQLgzTaisxWYh,Love Grows (Where My Rosemary Goes),Edison Lighthouse,0.568,0.824,9,-4.613,1,0.0299,0.403,0.0,0.0855,0.753,108.625,174760,4
181,181,happy,2XU0oxnq2qxCpomAAuJY8K,Dance Monkey,Tones And I,0.824,0.588,6,-6.4,0,0.0924,0.692,0.000104,0.149,0.513,98.027,209438,4
182,182,happy,7w4Tbkbx081vRJa8ol56Qf,Walk Of Life,Dire Straits,0.461,0.936,4,-6.824,1,0.104,0.416,0.000135,0.136,0.811,172.43,249333,4
183,183,happy,0KpfYajJVVGgQ32Dby7e9i,"Hey, Soul Sister",Train,0.675,0.885,1,-4.432,0,0.0436,0.217,0.0,0.086,0.768,97.03,216667,4
184,184,happy,5bcTCxgc7xVfSaMV3RuVke,"Feels (feat. Pharrell Williams, Katy Perry & Big Sean)",Funk Wav,0.893,0.745,11,-3.105,0,0.0571,0.0642,0.0,0.0943,0.872,101.018,223413,4
185,185,happy,3O0FuEfTpt3Zn6J3pXrXVO,Little Talks,Of Monsters and Men,0.466,0.801,1,-5.175,1,0.0354,0.0209,0.0,0.241,0.379,103.197,267413,4
186,186,happy,1dKm4a7TOYFzzTQvU59C59,Mercy,Duffy,0.793,0.859,0,-3.774,1,0.0332,0.266,0.000356,0.133,0.964,129.912,219920,4
187,187,happy,02MWAaffLxlfxAUY7c5dvx,Heat Waves,Glass Animals,0.761,0.525,11,-6.9,1,0.0944,0.44,6.7e-06,0.0921,0.531,80.87,238805,4
188,188,happy,7sVxvaLH9Bx9YZyBjdRpdQ,Surfin' U.S.A. - Remastered 2001,The Beach Boys,0.55,0.868,3,-5.472,1,0.0361,0.656,0.0,0.136,0.962,158.563,148627,4
189,189,happy,5zsvG3RApT8qMVl7673FqF,Shine On,The Kooks,0.466,0.634,6,-5.3,1,0.0289,0.0763,0.0,0.0678,0.324,128.992,194240,4
190,190,happy,5PjdY0CKGZdEuoNab3yDmX,STAY (with Justin Bieber),Justin Bieber,0.591,0.764,1,-5.484,1,0.0483,0.0383,0.0,0.103,0.478,169.928,141806,4
191,191,happy,1hy6Dic0L5SU1XqjhYY1TR,Accidentally In Love,Counting Crows,0.556,0.929,7,-3.659,1,0.037,0.0499,1.7e-06,0.0931,0.842,137.996,188893,4
192,192,happy,0k664IuFwVP557Gnx7RhIl,Juice,Lizzo,0.767,0.889,7,-2.988,1,0.0963,0.00611,0.0,0.402,0.843,119.93,195145,4
193,193,happy,7KdF7Zac5eC9jutk9Qret4,The Wire,HAIM,0.548,0.632,2,-5.569,1,0.145,0.0126,4.95e-06,0.0769,0.535,113.682,245800,4
194,194,happy,3PfIrDoz19wz7qK7tYeu62,Don't Start Now,Dua Lipa,0.793,0.793,11,-4.521,0,0.083,0.0123,0.0,0.0951,0.679,123.95,183290,4
195,195,happy,0kCGEKTnTVLQWO5K39iGhx,La Gloria Eres Tú,mangopunto,0.614,0.603,10,-10.929,1,0.139,0.709,0.000173,0.294,0.608,84.997,144000,4
196,196,happy,66S14BkJDxgkYxLl5DCqOz,I'm Gonna Be (500 Miles),The Proclaimers,0.851,0.551,4,-5.177,1,0.0396,0.151,0.0,0.0827,0.807,131.922,219467,4
197,197,happy,2JVwsN6viHjR9t5pCPQ4Br,Pretty Shining People,George Ezra,0.584,0.726,1,-4.604,1,0.0371,0.14,0.0,0.0984,0.398,106.979,212447,4
198,198,happy,6jBCehpNMkwFVF3dz4nLIW,It's Tricky,Run–D.M.C.,0.965,0.857,11,-8.458,0,0.17,0.00131,0.0,0.0726,0.951,127.656,183760,4
199,199,happy,1hmV2cFt3tJfvOc9zwzytY,Homesick,Arya,0.741,0.711,5,-9.359,0,0.126,0.439,0.0,0.116,0.801,74.989,166400,4
200,200,happy,3pf96IFggfQuT6Gafqx2rt,Sunny,Boney M.,0.647,0.868,0,-6.427,0,0.106,0.088,0.124,0.129,0.804,121.82,242240,4
201,201,happy,2zJGwCm2cqkb7q0qrOIMpY,Drinking Wine,Oscar Lang,0.434,0.958,11,-3.558,1,0.0543,2.64e-05,0.000245,0.101,0.746,145.063,209804,4
202,202,happy,2qONptRzQM0D3BGOgAsapI,The Bad Touch,Bloodhound Gang,0.818,0.688,0,-7.083,0,0.0379,0.00209,0.0541,0.282,0.971,122.983,259507,4
203,203,happy,7BL33HmuFQien4olebugdj,All My Friends Are Stoned,WizTheMc,0.794,0.628,6,-4.321,0,0.0328,0.0871,0.0,0.181,0.935,121.793,159119,4
204,204,happy,1ot6jEe4w4hYnsOPjd3xKQ,I'm So Excited,The Pointer Sisters,0.59,0.868,5,-5.832,0,0.048,0.0962,0.000322,0.442,0.798,184.348,230640,4
205,205,happy,04MNyOQZDvLsW2gjAm9q2L,Love Natural,Crystal Fighters,0.654,0.791,11,-6.243,1,0.048,0.0392,0.0,0.321,0.603,133.042,199526,4
206,206,happy,4S46FETQcxhXROubIV11M3,My Girl,High Tropics,0.692,0.832,0,-4.414,1,0.0291,0.0881,0.0674,0.183,0.858,112.007,165810,4
207,207,happy,0KxTWgl64TNOQXiGFJYc6t,Conga!,Miami Sound Machine,0.782,0.873,2,-7.157,1,0.0475,0.141,0.0571,0.112,0.858,123.181,252933,4
208,208,happy,0Me1AKVY2wzxOKLMiaAtNy,Best Fake Smile,James Bay,0.689,0.887,11,-4.27,1,0.0424,0.0231,0.0,0.275,0.937,142.014,205027,4
209,209,happy,1Q8reqCOXg2yqNr47HGo9X,Norgaard,The Vaccines,0.323,0.847,11,-4.716,1,0.0348,5.12e-06,0.0208,0.25,0.859,173.914,98400,4
210,210,happy,4saklk6nie3yiGePpBwUoc,Dynamite,BTS,0.746,0.765,6,-4.41,0,0.0993,0.0112,0.0,0.0936,0.737,114.044,199054,4
211,211,happy,2kiJ5lZQZusgWwpqA7z2i1,I'm Good,The Mowgli's,0.613,0.923,0,-5.234,1,0.0691,0.00892,0.0,0.149,0.669,96.043,166920,4
212,212,happy,0BbA7S30mOQB94e4IBnqCt,Tainted Love - Single Version,Gloria Jones,0.516,0.684,8,-5.659,1,0.0797,0.652,0.0,0.685,0.84,161.167,131160,4
213,213,happy,20CNpCKq1oTdvekXaboyeq,Friday I'm In Love,The Cure,0.526,0.763,0,-12.663,0,0.0341,0.00126,6.75e-05,0.359,0.514,136.205,215160,4
214,214,happy,1bxa0TPdBMHPeZFHe0adCw,Don't Slack (from Trolls World Tour),Justin Timberlake,0.618,0.837,9,-5.574,1,0.115,0.0842,0.0,0.344,0.8,168.114,174800,4
215,215,happy,4cG7HUWYHBV6R6tHn1gxrl,Friday (feat. Mufasa & Hypeman) - Dopamine Re-Edit,Dopamine,0.824,0.862,2,-3.424,1,0.126,0.0076,0.000132,0.303,0.801,122.98,169153,4
216,216,happy,7MDSd5MwBcZuvZBHmWIkiy,Delilah,3409,0.685,0.498,2,-6.532,1,0.0652,0.148,8.35e-06,0.112,0.743,150.101,131200,4
217,217,happy,5Q7cE6wGHMehLFo2ppkk5D,One Way Or Another,Blondie,0.445,0.872,6,-6.294,0,0.0602,0.00402,0.00909,0.047,0.834,162.407,208360,4
218,218,happy,4MFCXniy7I8tj0GXtf3wgC,Adventure of a Lifetime,Coldplay,0.638,0.924,7,-3.887,1,0.036,0.00205,0.000175,0.149,0.53,111.995,263787,4
219,219,happy,45s88Xopo6KvHc0PQ05aGg,My Generation - Mono Version,The Who,0.299,0.787,0,-7.93,0,0.069,0.14,0.0,0.292,0.716,94.798,198867,4
220,220,happy,1rfofaqEpACxVEHIZBJe6W,Havana (feat. Young Thug),Young Thug,0.765,0.523,2,-4.333,1,0.03,0.184,3.56e-05,0.132,0.394,104.988,217307,4
221,221,happy,0FXJkC3XA6UOyvti331jQw,"Rudy, A Message To You",Dandy Livingstone,0.936,0.414,9,-8.942,0,0.0791,0.0211,0.453,0.11,0.899,107.438,152880,4
222,222,happy,6fWMEDCURTkeP9bPYvzcJe,Homerun (Radio Edit),The Brahms,0.532,0.831,9,-4.359,1,0.0456,0.0104,0.000183,0.0801,0.764,93.948,159407,4
223,223,happy,68LD8P1989xcYJKZA3aqRV,Posh Kid,Moo.,0.806,0.467,4,-11.021,0,0.12,0.414,0.00304,0.0881,0.565,101.048,156000,4
224,224,happy,37i2PeqCGD4WqfGZeQgmXy,Happy Hour,The Housemartins,0.51,0.918,10,-6.219,1,0.0433,0.113,2.31e-06,0.115,0.94,95.876,142440,4
225,225,happy,6TMzuNLw1ZPgBqPKmnnObm,Desire,Tove Lo,0.706,0.777,10,-4.591,0,0.0567,0.299,0.0,0.298,0.638,126.008,203204,4
226,226,happy,2DX0WG5OGLQLaXb41Cq1IA,I Will Survive - Remastered,Gloria Gaynor,0.704,0.631,9,-12.299,0,0.0398,0.0346,0.0,0.159,0.793,123.286,295667,4
227,227,happy,44AXd3UVaaVYsSQqBpnYO2,Best Day Of My Life,American Authors,0.673,0.901,2,-2.379,1,0.0348,0.0525,0.000535,0.0736,0.503,100.002,194093,4
228,228,happy,2Rkfv2emuT4A1QU6dJmf5V,Modern Love - Single Version; 2002 Digital Remaster,David Bowie,0.464,0.895,0,-7.683,1,0.031,0.00227,0.00394,0.13,0.932,91.905,238293,4
229,229,happy,1bCmvezFg5MRcENzCGG1Cy,Chelsea Dagger,The Fratellis,0.511,0.815,7,-3.14,1,0.144,0.0491,0.0,0.0826,0.586,154.514,215307,4
230,230,happy,4GAI8BxeMgrvhZNEU59UfR,"Sugar, Sugar",The Archies,0.757,0.647,2,-10.264,1,0.0299,0.757,3.08e-06,0.0972,0.97,122.771,169627,4
231,231,happy,5p9XWUdvbUzmPCukOmwoU3,Suddenly I See,KT Tunstall,0.587,0.767,0,-5.713,1,0.0449,0.225,0.0,0.112,0.664,100.38,201707,4
232,232,happy,74mS2Q0bTQsq3dHuQ55Zj8,Everybody Talks,Neon Trees,0.479,0.931,8,-3.976,1,0.0613,0.00767,0.0,0.306,0.708,154.931,179387,4
233,233,happy,3eKkMH08IN5qbjp8wv6cV8,If You Wanna Be Happy,Jimmy Soul,0.639,0.875,10,-8.231,1,0.0413,0.611,1.18e-05,0.204,0.873,93.242,143229,4
234,234,happy,4ofwffwvvnbSkrMSCKQDaC,Shotgun,George Ezra,0.673,0.735,5,-4.733,1,0.0457,0.286,0.0,0.242,0.754,115.744,201287,4
235,235,happy,4p0NFm5EputEZSv8aMyoud,Get Up,Rival,0.745,0.713,6,-6.668,1,0.0633,0.0237,0.00105,0.215,0.755,109.997,171273,4
236,236,happy,52MW2hwNmLa0KdsZZk8360,Start Me Up,The Rolling Stones,0.629,0.905,5,-4.745,1,0.0378,0.0273,0.199,0.0644,0.967,122.448,212960,4
237,237,happy,6i9uagZQiliNoEW8Jp10dX,It's Love (but it's not mine),EUT,0.516,0.805,5,-8.017,1,0.0311,0.000178,0.00135,0.413,0.72,136.67,223813,4
238,238,happy,5yNEdBlZMxpcVtGKz5NFk5,Side Effects (feat. Emily Warren),Emily Warren,0.673,0.71,8,-6.744,1,0.0324,0.00277,0.0,0.55,0.54,110.017,173613,4
239,239,happy,7pQAq14Z73YUFMtxCyt0bG,Can't Buy Me Love - Remastered 2015,The Beatles,0.426,0.76,0,-4.082,1,0.0414,0.118,0.0,0.325,0.955,171.838,131213,4
240,240,happy,0gzqZ9d1jIKo9psEIthwXe,Beautiful Day,U2,0.536,0.928,11,-6.492,0,0.0589,0.0154,0.00134,0.2,0.389,136.258,248400,4
241,241,happy,1SZN00cfG8T8UxDmJeqjuv,Let's Fall in Love Some More,Al Bairre,0.607,0.924,7,-5.684,1,0.0703,0.0668,0.0,0.117,0.778,134.975,198827,4
242,242,happy,4WkwaDueMMiU1bKHh31B6C,Alter Ego,KALEO,0.543,0.739,1,-5.618,1,0.0399,0.00379,2.29e-06,0.343,0.665,122.016,248133,4
243,243,happy,4YUlGNZfYA6EUE5KDsGqpC,You Can't Hurry Love,Phil Collins,0.639,0.923,7,-5.708,1,0.032,0.0674,0.0,0.0879,0.761,97.874,175347,4
244,244,happy,1gStng1TuTLt0SaISWL14r,Smaller,Erik Hassle,0.405,0.728,7,-4.76,1,0.0433,0.415,0.0,0.0777,0.342,188.701,205093,4
245,245,happy,2roq62CaO3lRZfEN8GSmHQ,"Yes Sir, I Can Boogie",The Fratellis,0.58,0.819,1,-7.485,1,0.03,0.00234,0.00464,0.0864,0.328,120.019,274401,4
246,246,happy,3XIEWK1V9n25PS9Vb6axj5,Born to Be Alive,Patrick Hernandez,0.704,0.867,2,-5.808,1,0.0315,0.0846,0.0,0.206,0.809,131.467,188133,4
247,247,happy,5XMjXjwCkJVmk0AHm7z8IV,Jerk It Out,Caesars,0.58,0.981,8,-2.603,0,0.06,0.0171,1.07e-05,0.386,0.861,134.007,195667,4
248,248,happy,75MNhvTCCKsST3YqqUiU9r,Shivers,Ed Sheeran,0.788,0.859,2,-2.724,1,0.0856,0.281,0.0,0.0424,0.822,141.02,207853,4
249,249,happy,22c2pt75xtnDddA5Zlm0yy,All Star,Smash Mouth,0.73,0.862,11,-5.876,1,0.0313,0.0398,0.0,0.0818,0.77,104.018,200560,4
250,250,happy,1YyHm1dSJ2JBK0QK769Z82,Baby Love,Petite Meller,0.621,0.915,1,-5.224,1,0.0411,0.2,0.00332,0.0964,0.818,130.013,221722,4
251,251,happy,2fTsFCKRFQ5M0igJgabnLA,Price Tag,B.o.B,0.636,0.831,5,-3.945,1,0.182,0.0294,3.85e-06,0.272,0.668,175.015,223053,4
252,252,happy,5CPayysVhU2BlNXw2kG59L,Got My Mind Set On You,Damien Leith,0.674,0.84,1,-3.879,0,0.0746,0.0338,0.000441,0.0941,0.875,150.011,227800,4
253,253,happy,7jA4agDnt1Oc6Fn2hifX0t,Bohemian Like You,The Dandy Warhols,0.578,0.936,9,-5.761,1,0.0364,0.00305,0.687,0.47,0.659,131.268,208907,4
254,254,happy,61dCUoMCg28qEBzrW6htYM,Rather Be (feat. Jess Glynne),Jess Glynne,0.799,0.586,11,-6.735,1,0.0377,0.162,2.03e-06,0.193,0.549,120.97,227833,4
255,255,happy,2KOt2JrCB720UxIbyzweQo,Barbara Ann,The Beach Boys,0.581,0.669,6,-3.659,1,0.0385,0.19,0.0,0.243,0.926,78.073,133893,4
256,256,happy,4gTwPFGhIIlYtlo59jbVUB,High,Young Rising Sons,0.646,0.85,7,-5.145,1,0.043,0.028,7.21e-05,0.281,0.518,116.999,165720,4
257,257,happy,4jKojTEsrJtUU5rNp3gbGQ,Come On Eileen,Dexys Midnight Runners,0.435,0.652,0,-8.495,1,0.0404,0.519,0.0,0.129,0.806,108.097,273933,4
258,258,happy,4fCHoHmwmX8LgAp6A1GULJ,LA Calling,Crystal Fighters,0.574,0.887,11,-6.172,1,0.0565,0.0607,2.41e-06,0.334,0.622,136.057,229244,4
259,259,happy,7sXxvOVFtMr31xj0kX9BFV,Hit The Road Jack,The Craetts,0.593,0.752,8,-6.617,0,0.0313,0.0841,0.00308,0.197,0.935,172.087,129907,4
260,260,happy,3zdI8HDPKoMsCRkmpQTblk,San Francisco,The Mowgli's,0.363,0.893,11,-4.81,1,0.0584,0.0131,0.0,0.0825,0.37,93.041,172893,4
261,261,happy,1m2EwoCsZlX5JauNr9O4zk,Walkin' On The Sun,Smash Mouth,0.732,0.973,6,-5.33,1,0.0319,0.456,0.0,0.154,0.967,123.292,205827,4
262,262,happy,7MC4XR9M9amdmKQr2iDF7i,Iko Iko (My Bestie),Small Jam,0.862,0.753,5,-5.356,1,0.0625,0.131,2.01e-06,0.077,0.827,105.039,182857,4
263,263,happy,12BbMJsJi65mxneq6c9Lm7,All That She Wants,Ace of Base,0.707,0.628,11,-9.684,1,0.0877,0.00526,8.21e-05,0.104,0.87,187.548,211213,4
264,264,happy,0mIPUewslxddIZHnWuPnMD,Song Away,Hockey,0.639,0.72,6,-4.253,1,0.0284,0.0276,0.0,0.113,0.921,131.797,198320,4
265,265,happy,0FeCO85RKW8fDRytwXof2x,Go Your Own Way,Fleetwood Mac,0.597,0.812,5,-12.062,1,0.0315,0.0219,0.00106,0.102,0.823,135.68,218400,4
266,266,happy,5faGyT8owqkeioEf5PDeIB,Something That I Want,Grace Potter,0.551,0.834,5,-5.882,1,0.0482,0.0123,0.000936,0.472,0.962,168.944,163400,4
267,267,happy,0SDcjtJXrI6jAtD6AkQ6SR,Gotta Go Home,Boney M.,0.74,0.945,1,-5.666,1,0.0314,0.223,0.116,0.356,0.975,131.644,224453,4
268,268,happy,2XAZbgSesR2bdSNkBFJmyu,Heavy,Animal House,0.507,0.753,11,-4.064,1,0.0339,0.00164,0.00087,0.168,0.968,179.948,139089,4
269,269,happy,3vGmNTCxk0OnOWbzIVFHgK,Rock Around the Clock,Bill Haley,0.806,0.657,9,-11.574,1,0.158,0.267,0.000182,0.224,0.702,89.492,133227,4
270,270,happy,71O1jD7bF3cdMPvPi186V6,I Will Wait,Mumford & Sons,0.477,0.776,1,-5.056,1,0.0349,0.0155,0.00314,0.203,0.429,131.004,276720,4
271,271,happy,0XSxZ0cpHcZIpPA7TgSOwZ,99 Red Balloons,Nena,0.474,0.57,4,-3.188,1,0.068,0.187,0.0,0.106,0.535,94.16,230187,4
272,272,happy,1iF2TYT5ScZ2BStvrrxyrE,Sister Of Pearl,Baio,0.736,0.676,5,-7.28,1,0.0408,0.0808,0.149,0.197,0.935,125.046,253439,4
273,273,happy,36sl2chZHvRyHlAooKr5va,So Lonely,The Police,0.532,0.586,7,-7.503,1,0.179,0.0182,9.8e-06,0.0963,0.737,77.705,287920,4
274,274,happy,1Te8WIfLudxjHTr66BL0JK,Perfect Strangers,JP Cooper,0.731,0.822,1,-5.305,1,0.0459,0.394,0.0,0.288,0.708,118.021,196613,4
275,275,happy,3lo2RJDjqTUePp6KhGu3Eq,I Spy,Mikhael Paskalev,0.628,0.886,11,-4.253,0,0.0485,0.377,8.65e-06,0.186,0.694,123.942,160933,4
276,276,happy,1ALSCAxmx0zSt27vzEtLkZ,It's Just Gotta Be That Way,Bobby Angelle,0.683,0.719,7,-4.568,1,0.0299,0.533,1.84e-05,0.112,0.907,118.731,165427,4
277,277,happy,2cT0rywZk7Mz7xZEpjdZde,On Our Way,The Royal Concept,0.582,0.787,1,-5.923,1,0.0877,0.00777,0.0,0.182,0.368,130.953,193853,4
278,278,happy,4AdgZcX33Iq9fQGRHWDr5j,Give It Up,KC & The Sunshine Band,0.837,0.592,3,-14.264,1,0.0671,0.0754,0.000251,0.0671,0.836,125.686,245707,4
279,279,happy,2Wbf4FpDxo9CGmepoV2RfU,Sweet About Me,Gabriella Cilmi,0.682,0.724,3,-5.055,0,0.0306,0.164,0.0,0.301,0.491,132.051,203280,4
280,280,happy,6S9lcjREUTU4Yv5y7oMcv2,Woo Hoo,The 5.6.7.8's,0.566,0.811,11,-9.849,0,0.0435,0.732,0.638,0.596,0.961,127.944,119387,4
281,281,happy,2hrsRRydXNtspNSehQU8RD,Paint a Smile On Me - Radio Edit,Black Yaya,0.736,0.813,7,-4.296,1,0.0853,0.0393,1.64e-06,0.164,0.933,118.968,203934,4
282,282,happy,2RjkntlqlkbPFQjufJf8G9,The Game of Love - Main/Radio Mix,Michelle Branch,0.597,0.93,2,-3.23,1,0.0477,0.0776,0.000404,0.0566,0.693,119.788,254213,4
283,283,happy,6TGQYJzWx0IJrzK41mvSFG,Beat Of My Drum,POWERS,0.774,0.91,4,-2.456,1,0.0722,0.053,9.67e-06,0.095,0.881,120.02,206280,4
284,284,happy,1b7LMtXCXGc2EwOIplI35z,Stuck In The Middle With You,Stealers Wheel,0.795,0.564,7,-10.482,1,0.0392,0.0934,0.000531,0.0631,0.961,124.166,203893,4
285,285,happy,6cfPJNoqJsiikMm2TmpiwT,If You Wanna Stay,The Griswolds,0.543,0.946,5,-3.888,1,0.0391,0.000459,0.000259,0.108,0.221,116.515,159853,4
286,286,happy,6cnd6UwOyvEPWUjuuDKMIP,Summer Of '69,Bryan Adams,0.508,0.725,2,-10.795,1,0.0344,0.0157,1.26e-06,0.0995,0.741,138.934,216427,4
287,287,happy,5s9sZ2i76iAZeFt5f9uUKP,Lightning Bolt,Jake Bugg,0.561,0.846,9,-4.48,1,0.0867,0.0634,0.0,0.193,0.75,116.168,144013,4
288,288,happy,2QgWuCtBpNIpl5trmKCxRf,American Pie,Don McLean,0.526,0.509,7,-10.893,1,0.0628,0.6,0.0,0.144,0.497,138.318,515867,4
289,289,happy,6zkVSIgcGnqromeMTYmXv4,Pretoria Girls,Desmond and the Tutus,0.553,0.724,2,-6.486,0,0.0359,0.00585,4.72e-05,0.366,0.383,128.024,262707,4
290,290,happy,756CJtQRFSxEx9jV4P9hpA,I Believe in a Thing Called Love,The Darkness,0.442,0.846,4,-5.214,1,0.0764,0.0538,4.71e-06,0.282,0.622,128.235,217653,4
291,291,happy,2DPYlWl50ydYsnnuryL5aX,Cooler Than Me (feat. Big Sean),Big Sean,0.837,0.515,7,-4.065,0,0.0793,0.103,0.0,0.233,0.769,129.001,227840,4
292,292,happy,7mltbDRKBRKXff3dOtwqcA,I Gotta Have It,Jace Everett,0.533,0.964,4,-4.712,1,0.0878,0.269,6.29e-05,0.0642,0.812,156.149,163893,4
293,293,happy,73RGpQg8Cxtly4QuHtNiOd,Town Called Malice,The Jam,0.534,0.943,2,-5.898,1,0.0845,0.000855,0.0264,0.0697,0.823,101.754,172867,4
294,294,happy,74QCZPlpayjvQ4yJJFljfQ,Sweet Home Alabama,Lynyrd Skynyrd,0.601,0.593,0,-11.685,1,0.0257,0.181,0.000441,0.121,0.902,97.784,285160,4
